week_start,settlement_date,settlement_price,n_train_obs,observed_days,n_observed,ar1_phi,ar1_sigma,ar1_c,ar1_r_squared,model_mean,model_std,model_median,last_train_price,P_gt_2p90,realized_gt_2p90,P_gt_3p00,realized_gt_3p00,P_gt_3p10,realized_gt_3p10,P_gt_3p20,realized_gt_3p20,P_gt_3p30,realized_gt_3p30,P_gt_3p35,realized_gt_3p35,P_gt_3p40,realized_gt_3p40,P_gt_3p45,realized_gt_3p45,P_gt_3p50,realized_gt_3p50,P_gt_3p60,realized_gt_3p60,P_gt_3p70,realized_gt_3p70,P_gt_3p80,realized_gt_3p80,P_gt_3p90,realized_gt_3p90,P_gt_4p00,realized_gt_4p00,P_gt_4p10,realized_gt_4p10,P_gt_4p20,realized_gt_4p20,P_gt_4p30,realized_gt_4p30,P_gt_4p40,realized_gt_4p40,P_gt_4p50,realized_gt_4p50
2025-12-22,2025-12-29,2.825,19,6,6,-0.09422290692062017,0.004210338472920067,100.65910608964198,0.8322649148035502,3.0726990800318243,0.02155786292814431,3.0725556744002773,2.858,1.0,0.0,0.9996,0.0,0.10232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-29,2026-01-05,2.812,26,6,6,-0.1349709400846686,0.0039598342084636385,222.2489889940277,0.7458835689248947,2.8106339088514307,0.019893827481818012,2.8106195080425196,2.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05,2026-01-12,2.796,33,6,6,-0.03981881085293476,0.004095387970035371,-15.486385083068704,0.7159940843160761,2.826253338411476,0.02161921727517715,2.826117772168335,2.814,0.00028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12,2026-01-19,2.825,40,6,6,-0.09631809688279848,0.003828437690425792,-14.349662791989594,0.721996451725269,2.833532604832202,0.01960429530762899,2.8334513005884228,2.795,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-19,2026-01-26,2.881,47,6,3,0.26500086247550064,0.004942512185356356,-2.2058239304664706,0.7212359853481829,2.8012517477567704,0.05363515700965568,2.800899544068823,2.824,0.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-26,2026-02-02,2.875,53,6,6,0.2553845095289902,0.006469115981756139,-7.697893775856618,0.6089029880773659,2.8665317197504367,0.03925724855184602,2.8665089108714166,2.864,0.19848,0.0,0.00028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-02,2026-02-09,2.902,60,6,6,0.3186250945667355,0.006855902281488081,-0.4784670279199584,0.5392740389182834,2.881081484209056,0.04314078683691292,2.881586987453718,2.87,0.32964,1.0,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09,2026-02-16,2.929,67,6,6,0.32252925258720966,0.006483484601642669,0.8184106839349571,0.5562641034791507,2.9659043876948847,0.04083649850113004,2.9655807562473573,2.897,0.9466,1.0,0.20244,0.0,0.00052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-16,2026-02-23,2.938,74,6,6,0.3519425423362551,0.00634952998126668,-0.006944055708750179,0.5914471292276747,2.9311955961733296,0.04054149888140788,2.9309550528354467,2.927,0.7774,1.0,0.04552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-23,2026-03-02,2.997,81,6,6,0.33284103538935217,0.006579313732116258,0.09563663818876725,0.5311154194037652,2.9968343658621803,0.0418098716769429,2.996948075896819,2.934,0.98916,1.0,0.47156,0.0,0.0062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
